,x1,x2,unit,time,y,dx1,dx1_mu,dx1_std,dx2,dx2_mu,dx2_std
0,-0.0919499198651913,-1.1044323713019109,0.0,0.0,-1.8587940251611288,0.9205325315715283,0.9214412054570001,0.04771506993818059,0.0919499198651913,0.06764966293394449,0.0365868474712913
1,-1.4633506528116793,-1.4751382562123934,0.0,1.0,-1.8068289532233577,-1.4515630494109653,-1.3871619218655453,0.11178113761538513,1.4633506528116793,1.342550416515792,0.08643273112480299
2,1.0817916791983249,0.10383804559918153,0.0,2.0,-0.8269358203231467,2.0597453127974683,1.9968879014778056,0.04453345150664625,-1.0817916791983249,-1.0782004298493464,0.03271834506704225
3,-0.2393251681975715,0.7095659514511221,0.0,3.0,-1.4100081670629625,-1.1882162878462652,-1.1878809787130997,0.04733515303752177,0.2393251681975715,0.2534267099768526,0.05179799006784387
4,-0.49112913623843013,1.1414309414251913,0.0,4.0,-0.6993152010300104,-2.1236892139020513,-2.1808246860601326,0.054700674641154336,0.49112913623843013,0.5373635263834072,0.04369153320650395
5,-1.0022720102948925,-0.6702663719891216,0.0,5.0,-0.8870223996911143,-1.3342776486006636,-1.2722312472095039,0.07095047055808783,1.0022720102948925,0.9882829532477936,0.053884559572627264
6,0.9188215029985862,0.5149423697264555,0.0,6.0,-0.4979028553941016,1.322700636270717,1.265821355085948,0.04766221862673164,-0.9188215029985862,-0.9023776858780356,0.042190272072799094
7,-1.1036321011232655,-1.2689461212826014,0.0,7.0,-0.6234387070609215,-0.9383180809639295,-0.8495593726568704,0.10822204449860821,1.1036321011232655,1.0221894191303702,0.09809313153118161
8,0.6264934563160779,0.2155375439897134,0.0,8.0,-0.17279998220544943,1.0374493686424424,1.0192662571561055,0.048671334068377,-0.6264934563160779,-0.6236972483863937,0.039931710663999025
9,-0.5615137805636724,-0.4080025836772112,0.0,9.0,0.05100007172526516,-0.7150249774501336,-0.6719025515075274,0.04336357442516745,0.5615137805636724,0.5385982795419787,0.02776689453744828
10,0.028855118320052456,0.3251365184837751,0.0,10.0,0.30287017437671954,-0.26742628184367023,-0.23402209019183576,0.03975569883573108,-0.028855118320052456,-0.03862801956053987,0.02947751943356579
11,-0.2307671877053963,-1.7399658466492938,0.0,11.0,0.0655736320759499,1.2784314712385012,1.2257703823280233,0.06746393509641334,0.2307671877053963,0.19846882627553236,0.0697683992396786
12,0.5877522145087705,-0.0019110432662358967,0.0,12.0,0.9207993258399405,1.1774154722837769,1.1578518677604135,0.04072893818282713,-0.5877522145087705,-0.5887928011999558,0.026789736471784637
13,0.7523175792427935,-0.2002190520446378,0.0,13.0,1.3525698960413632,1.704854210530225,1.6581807645043514,0.05347034358206548,-0.7523175792427935,-0.7508723710067227,0.026673543400550656
14,-1.0585025544273532,-0.5609362973488345,0.0,14.0,1.1376759158923577,-1.5560688115058718,-1.5082593126616388,0.08998860056051199,1.0585025544273532,1.0604917294694045,0.06556420515290516
15,1.0559724138266329,0.9791607069444566,0.0,15.0,1.0407342773875468,1.1327841207088092,1.0671795135591537,0.052477978012704575,-1.0559724138266329,-1.0210652276642511,0.04554886122424348
16,0.7477502655342787,0.5038402819867212,0.0,16.0,1.2644719721229027,0.9916602490818363,0.9628958885216291,0.051069601212198334,-0.7477502655342787,-0.7363750738254846,0.048337556642288476
17,1.0646765880680524,0.7053285195547215,0.0,17.0,1.4044916767133406,1.4240246565813832,1.3510935884986313,0.04946554126621747,-1.0646765880680524,-1.0403701946892638,0.050191416242684715
18,1.5201295878480097,1.5459347617664543,0.0,18.0,0.8590470326943329,1.494324413929565,1.4082743878333557,0.1010483338779495,-1.5201295878480097,-1.4146607322408928,0.06290293602978202
19,-1.488602935939392,-1.017918154562834,0.0,19.0,1.5671686311409643,-1.95928771731595,-1.937154524408534,0.08436468932870832,1.488602935939392,1.476999876035678,0.05584682565383247
20,1.859989891802612,0.8028263674120268,1.0,0.0,3.6031036504345195,2.917153416193197,2.9723811360929693,0.10921747377727196,-1.859989891802612,-1.9164608867071684,0.0504416043893593
21,-1.5986130271399632,-1.9119577523625424,1.0,1.0,1.0696000850624277,-1.285268301917384,-1.2529512039985635,0.14767334137035196,1.5986130271399632,1.3308107922405161,0.1044855297695907
22,-0.6460736127135367,-0.22964698965218847,1.0,2.0,1.990634623111454,-1.062500235774885,-1.0283201906313326,0.04186630857911559,0.6460736127135367,0.6370577908627341,0.028126096263330073
23,0.3373250015283134,-1.3094435227339873,1.0,3.0,2.0613332670092053,1.9840935257906143,1.9364606590283913,0.058836389117325937,-0.3373250015283134,-0.3242867196073614,0.06165590669302317
24,1.0467287253336157,-0.9171340060650609,1.0,4.0,3.3038310047653727,3.0105914567322922,2.972412733704806,0.05613500799382461,-1.0467287253336157,-1.0271735105353879,0.08568786877828373
25,0.6291433403788027,0.36566480567594367,1.0,5.0,0.8834451731382018,0.8926218750816617,0.8793805473573195,0.04865590090261465,-0.6291433403788027,-0.6242027021424756,0.043951438277207946
26,0.36305909471810166,0.9403556768127922,1.0,6.0,-0.07847669907985977,-0.21423748737658888,-0.17939846265228743,0.05326278214060599,-0.36305909471810166,-0.35688024677757846,0.041213498741756414
27,0.5557496970083166,0.5518258790246916,1.0,7.0,-0.4568042551288573,0.5596735149919415,0.5652201214359333,0.045047384131033034,-0.5557496970083166,-0.5509514977912796,0.03467672340156609
28,-1.0885495320032412,0.9658874509999585,1.0,8.0,1.2203362799036883,-3.142986515006441,-3.217706616884226,0.062127157516265887,1.0885495320032412,1.1417663928169364,0.04543658175878781
29,0.02369477183731461,0.8494642594214077,1.0,9.0,-1.3884207264571047,-0.8020747157467785,-0.779288310689944,0.051837415432390586,-0.02369477183731461,-0.016288537016389878,0.03924029926374952
30,2.4991766406780744,-0.17756977597495527,1.0,10.0,5.1143318449375,5.175923057331104,5.336972744612755,0.1431707253302135,-2.4991766406780744,-2.733177242654879,0.08818289596135237
31,-2.4900303929687926,0.5502470629588045,1.0,11.0,5.788303804415202,-5.53030784889639,-4.794209133568871,0.14622941858281466,2.4900303929687926,2.0993909240224564,0.10810797619168813
